Line id,Arabic text,Translation
,وَعَلَى هٰذِهِ الْحَالِ وَكُلِّ حَالٍ,And in this state and every state
,اَللّٰهُمَّ اجْعَلْنِيْ مِنْ أَفْضَلِ عِبَادِكَ نَصِيبًا,"O Allah, make me among the most favored of Your servants in share"
,فِيْ هٰذَا الْيَوْمِ مِنْ خَيْرٍ تَقْسِمُهُ,On this day of any good You distribute
,أَوْ ضُرٍّ تَكْشِفُهُ,Or harm You remove
,أَوْ سُوءٍ تَصْرِفُهُ,Or evil You avert
,أَوْ بَلاءٍ تَدْفَعُهُ,Or affliction You repel
,أَوْ خَيْرٍ تَسُوقُهُ,Or good You drive
,أَوْ رَحْمَةٍ تَنْشُرُهَا,Or mercy You spread
,أَوْ عَافِيَةٍ تُلْبِسُهَا,Or well-being You clothe
,فَإِنَّكَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,For You have power over all things
,وَبِيَدِكَ خَزَائِنُ السَّمَاوَاتِ وَالْأَرْضِ,And in Your hand are the treasuries of the heavens and earth
,وَأَنْتَ الْوَاحِدُ الْكَرِيمُ الْمُعْطِي,"And You are the One, the Generous, the Giver"
,اَلَّذِيْ لَا يُرَدُّ سَائِلُهُ,Whose seeker is not rejected
,وَلَا يُخَيَّبُ آمِلُهُ,And whose hoper is not disappointed
,وَلَا يَنْقُصُ نَائِلُهُ,And whose gifts do not diminish
,وَلَا يَنْفَدُ مَا عِنْدَهُ,And what He has does not deplete
,بَلْ يَزْدَادُ كَثْرَةً وَطِيبًا,"Rather, it increases in abundance and goodness"
,وَعَطَاءً وَجُودًا,And giving and generosity
,وَارْزُقْنِيْ مِنْ خَزَائِنِكَ الَّتِيْ لَا تَفْنىٰ,And provide me from Your treasuries that do not perish
,وَمِنْ رَحْمَتِكَ الْوَاسِعَةِ,And from Your vast mercy
,إِنَّ عَطَاءَكَ لَمْ يَكُنْ مَحْظُورًا,"Indeed, Your giving has never been restricted"
,وَأَنْتَ عَلَى كُلِّ شَيْءٍ قَدِيرٌ,And You have power over all things
,بِرَحْمَتِكَ يَا أَرْحَمَ الرَّاحِمِيْنَ,"By Your mercy, O Most Merciful of the merciful"
